Piping Class,Size,SCH,Wall thickness,Material_Name,PMSMat_Categories,PMSMat_Cat,Rating,Corrosion
11008-LNG,1.5,160,7.1374,ASTM A106-B,Carbon steel M-Sour PWHT,CS,150,3
11008-LNG,2,80,5.5372,ASTM A106-B,Carbon steel M-Sour PWHT,CS,150,3
11008-LNG,3,80,7.62,ASTM A106-B,Carbon steel M-Sour PWHT,CS,150,3
11008-LNG,4,40,6.0198,ASTM A106-B,Carbon steel M-Sour PWHT,CS,150,3
11008-LNG,6,40,7.112,ASTM A106-B,Carbon steel M-Sour PWHT,CS,150,3
11008-LNG,8,30,7.0358,ASTM A106-B,Carbon steel M-Sour PWHT,CS,150,3
11008-LNG,10,30,7.7978,ASTM A106-B,Carbon steel M-Sour PWHT,CS,150,3
11008-LNG,12,30,8.382,ASTM A106-B,Carbon steel M-Sour PWHT,CS,150,3
11008-LNG,14,20,7.9248,ASTM A106-B,Carbon steel M-Sour PWHT,CS,150,3
11008-LNG,16,20,7.9248,ASTM A106-B,Carbon steel M-Sour PWHT,CS,150,3
11008-LNG,18,20,7.9248,ASTM A106-B,Carbon steel M-Sour PWHT,CS,150,3
11008-LNG,20,20,9.525,ASTM A106-B,Carbon steel M-Sour PWHT,CS,150,3
11008-LNG,24,20,9.525,ASTM A106-B,Carbon steel M-Sour PWHT,CS,150,3
11009,0.5,160,4.7752,ASTM A106-B,Carbon steel M-Sour PWHT,CS,150,3
11009,0.75,160,5.5626,ASTM A106-B,Carbon steel M-Sour PWHT,CS,150,3
11009,1,160,6.35,ASTM A106-B,Carbon steel M-Sour PWHT,CS,150,3
11009,1.5,160,7.1374,ASTM A106-B,Carbon steel M-Sour PWHT,CS,150,3
11009,2,80,5.5372,ASTM A106-B,Carbon steel M-Sour PWHT,CS,150,3
11009,3,80,7.62,ASTM A106-B,Carbon steel M-Sour PWHT,CS,150,3
11009,4,40,6.0198,ASTM A106-B,Carbon steel M-Sour PWHT,CS,150,3
11009,6,40,7.112,ASTM A106-B,Carbon steel M-Sour PWHT,CS,150,3
11009,8,30,7.0358,ASTM A106-B,Carbon steel M-Sour PWHT,CS,150,3
11009,10,30,7.7978,ASTM A106-B,Carbon steel M-Sour PWHT,CS,150,3
11009,12,30,8.382,ASTM A106-B,Carbon steel M-Sour PWHT,CS,150,3
11009,14,20,7.9248,ASTM A106-B,Carbon steel M-Sour PWHT,CS,150,3
11009,16,20,7.9248,ASTM A106-B,Carbon steel M-Sour PWHT,CS,150,3
11009,18,20,7.9248,ASTM A106-B,Carbon steel M-Sour PWHT,CS,150,3
11009,20,20,9.525,ASTM A106-B,Carbon steel M-Sour PWHT,CS,150,3
11009,24,20,9.525,ASTM A106-B,Carbon steel M-Sour PWHT,CS,150,3
11011,0.5,80,3.7338,ASTM A106-B,Carbon steel,CS,150,1
11011,0.75,80,3.9116,ASTM A106-B,Carbon steel,CS,150,1
11011,1,80,4.5466,ASTM A106-B,Carbon steel,CS,150,1
11011,1.5,80,5.08,ASTM A106-B,Carbon steel,CS,150,1
11011,2,40,3.9116,ASTM A106-B,Carbon steel,CS,150,1
11011,3,40,5.4864,ASTM A106-B,Carbon steel,CS,150,1
11011,4,40,6.0198,ASTM A106-B,Carbon steel,CS,150,1
11011,6,40,7.112,ASTM A106-B,Carbon steel,CS,150,1
11011,8,20,6.35,ASTM A106-B,Carbon steel,CS,150,1
11011,10,20,6.35,ASTM A106-B,Carbon steel,CS,150,1
11011,12,20,6.35,ASTM A106-B,Carbon steel,CS,150,1
11011,14,20,7.9248,ASTM A106-B,Carbon steel,CS,150,1
11011,16,20,7.9248,ASTM A106-B,Carbon steel,CS,150,1
11011,18,20,7.9248,ASTM A106-B,Carbon steel,CS,150,1
11011,20,20,9.525,ASTM A106-B,Carbon steel,CS,150,1
11011,24,20,9.525,ASTM A106-B,Carbon steel,CS,150,1
11011,16,20,7.9248,ASTM A672-C65 cl22,Carbon steel,CS,150,1
11011,18,20,7.9248,ASTM A672-C65 cl22,Carbon steel,CS,150,1
11011,20,20,9.525,ASTM A672-C65 cl22,Carbon steel,CS,150,1
11011,24,20,9.525,ASTM A672-C65 cl22,Carbon steel,CS,150,1
11011,30,10,7.9248,ASTM A672-C65 cl22,Carbon steel,CS,150,1
11011,36,10,7.9248,ASTM A672-C65 cl22,Carbon steel,CS,150,1
11011,42,STD,9.525,ASTM A672-C65 cl22,Carbon steel,CS,150,1
11011,48,STD,9.525,ASTM A672-C65 cl22,Carbon steel,CS,150,1
11011,4,40,6.0198,API 5L-B (sml),Carbon steel,CS,150,1
11011,6,40,7.112,API 5L-B (erw),Carbon steel,CS,150,1
11011,8,20,6.35,API 5L-B (erw),Carbon steel,CS,150,1
11011,10,20,6.35,API 5L-B (erw),Carbon steel,CS,150,1
11011,12,20,6.35,API 5L-B (erw),Carbon steel,CS,150,1
11011,14,20,7.9248,API 5L-B (erw),Carbon steel,CS,150,1
11011,16,20,7.9248,API 5L-B (erw),Carbon steel,CS,150,1
11011,18,20,7.9248,API 5L-B (erw),Carbon steel,CS,150,1
11011,20,20,9.525,API 5L-B (erw),Carbon steel,CS,150,1
11011,24,20,9.525,API 5L-B (saw),Carbon steel,CS,150,1
11011-LNG,0.5,80,3.7338,ASTM A106-B,Carbon steel,CS,150,1
11011-LNG,0.75,80,3.9116,ASTM A106-B,Carbon steel,CS,150,1
11011-LNG,1,80,4.5466,ASTM A106-B,Carbon steel,CS,150,1
11011-LNG,1.5,80,5.08,ASTM A106-B,Carbon steel,CS,150,1
11011-LNG,2,40,3.9116,ASTM A106-B,Carbon steel,CS,150,1
11011-LNG,3,40,5.4864,ASTM A106-B,Carbon steel,CS,150,1
11011-LNG,4,40,6.0198,ASTM A106-B,Carbon steel,CS,150,1
11011-LNG,6,40,7.112,ASTM A106-B,Carbon steel,CS,150,1
11011-LNG,8,20,6.35,ASTM A106-B,Carbon steel,CS,150,1
11011-LNG,10,20,6.35,ASTM A106-B,Carbon steel,CS,150,1
11011-LNG,12,20,6.35,ASTM A106-B,Carbon steel,CS,150,1
11011-LNG,14,20,7.9248,ASTM A106-B,Carbon steel,CS,150,1
11011-LNG,16,20,7.9248,ASTM A106-B,Carbon steel,CS,150,1
11011-LNG,18,20,7.9248,ASTM A106-B,Carbon steel,CS,150,1
11011-LNG,20,20,9.525,ASTM A106-B,Carbon steel,CS,150,1
11011-LNG,24,20,9.525,ASTM A106-B,Carbon steel,CS,150,1
11011-LNG,16,20,7.9248,ASTM A672-C65 cl22,Carbon steel,CS,150,1
11011-LNG,18,20,7.9248,ASTM A672-C65 cl22,Carbon steel,CS,150,1
11011-LNG,20,20,9.525,ASTM A672-C65 cl22,Carbon steel,CS,150,1
11011-LNG,24,20,9.525,ASTM A672-C65 cl22,Carbon steel,CS,150,1
11011-LNG,30,10,7.9248,ASTM A672-C65 cl22,Carbon steel,CS,150,1
11011-LNG,36,10,7.9248,ASTM A672-C65 cl22,Carbon steel,CS,150,1
11011-LNG,42,STD,9.525,ASTM A672-C65 cl22,Carbon steel,CS,150,1
11011-LNG,48,STD,9.525,ASTM A672-C65 cl22,Carbon steel,CS,150,1
11011-LNG,4,40,6.0198,API 5L-B (sml),Carbon steel,CS,150,1
11011-LNG,6,40,7.112,API 5L-B (erw),Carbon steel,CS,150,1
11011-LNG,8,20,6.35,API 5L-B (erw),Carbon steel,CS,150,1
11011-LNG,10,20,6.35,API 5L-B (erw),Carbon steel,CS,150,1
11011-LNG,12,20,6.35,API 5L-B (erw),Carbon steel,CS,150,1
11011-LNG,14,20,7.9248,API 5L-B (erw),Carbon steel,CS,150,1
11011-LNG,16,20,7.9248,API 5L-B (erw),Carbon steel,CS,150,1
11011-LNG,18,20,7.9248,API 5L-B (erw),Carbon steel,CS,150,1
11011-LNG,20,20,9.525,API 5L-B (erw),Carbon steel,CS,150,1
11011-LNG,24,20,9.525,API 5L-B (saw),Carbon steel,CS,150,1
11013,0.5,80,3.7338,ASTM A106-B,Carbon steel M-Sour PWHT,CS,150,1
11013,0.75,80,3.9116,ASTM A106-B,Carbon steel M-Sour PWHT,CS,150,1
11013,1,80,4.5466,ASTM A106-B,Carbon steel M-Sour PWHT,CS,150,1
11013,1.5,80,5.08,ASTM A106-B,Carbon steel M-Sour PWHT,CS,150,1
11013,2,40,3.9116,ASTM A106-B,Carbon steel M-Sour PWHT,CS,150,1
11013,3,40,5.4864,ASTM A106-B,Carbon steel M-Sour PWHT,CS,150,1
11013,4,40,6.0198,ASTM A106-B,Carbon steel M-Sour PWHT,CS,150,1
11013,6,40,7.112,ASTM A106-B,Carbon steel M-Sour PWHT,CS,150,1
11013,8,20,6.35,ASTM A106-B,Carbon steel M-Sour PWHT,CS,150,1
11013,10,20,6.35,ASTM A106-B,Carbon steel M-Sour PWHT,CS,150,1
11013,12,20,6.35,ASTM A106-B,Carbon steel M-Sour PWHT,CS,150,1
11013,14,20,7.9248,ASTM A106-B,Carbon steel M-Sour PWHT,CS,150,1
11013,16,20,7.9248,ASTM A106-B,Carbon steel M-Sour PWHT,CS,150,1
11013,18,20,7.9248,ASTM A106-B,Carbon steel M-Sour PWHT,CS,150,1
11013,20,20,9.525,ASTM A106-B,Carbon steel M-Sour PWHT,CS,150,1
11013,24,20,9.525,ASTM A106-B,Carbon steel M-Sour PWHT,CS,150,1
11013,30,10,7.9248,ASTM A672-C65 cl22,Carbon steel M-Sour PWHT,CS,150,1
11013,36,10,7.9248,ASTM A672-C65 cl22,Carbon steel M-Sour PWHT,CS,150,1
11013,42,STD,9.525,ASTM A672-C65 cl22,Carbon steel M-Sour PWHT,CS,150,1
11013,48,STD,9.525,ASTM A672-C65 cl22,Carbon steel M-Sour PWHT,CS,150,1
11014,0.5,80,3.7338,ASTM A106-B,Carbon steel,CS,150,1
11014,0.75,80,3.9116,ASTM A106-B,Carbon steel,CS,150,1
11014,1,80,4.5466,ASTM A106-B,Carbon steel,CS,150,1
11014,1.5,80,5.08,ASTM A106-B,Carbon steel,CS,150,1
11014,2,40,3.9116,ASTM A106-B,Carbon steel,CS,150,1
11014,3,40,5.4864,ASTM A106-B,Carbon steel,CS,150,1
11014,4,40,6.0198,ASTM A106-B,Carbon steel,CS,150,1
11014,6,40,7.112,ASTM A106-B,Carbon steel,CS,150,1
11014,8,20,6.35,ASTM A106-B,Carbon steel,CS,150,1
11014,10,20,6.35,ASTM A106-B,Carbon steel,CS,150,1
11014,12,20,6.35,ASTM A106-B,Carbon steel,CS,150,1
11014,14,20,7.9248,ASTM A106-B,Carbon steel,CS,150,1
11014,16,20,7.9248,ASTM A106-B,Carbon steel,CS,150,1
11014,18,20,7.9248,ASTM A106-B,Carbon steel,CS,150,1
11014,20,20,9.525,ASTM A106-B,Carbon steel,CS,150,1
11014,24,20,9.525,ASTM A106-B,Carbon steel,CS,150,1
11014,16,20,7.9248,ASTM A672-C65 cl22,Carbon steel,CS,150,1
11014,18,20,7.9248,ASTM A672-C65 cl22,Carbon steel,CS,150,1
11014,20,20,9.525,ASTM A672-C65 cl22,Carbon steel,CS,150,1
11014,24,20,9.525,ASTM A672-C65 cl22,Carbon steel,CS,150,1
11015,0.5,80,3.7338,ASTM A106-B,Carbon steel H-Sour,CS,150,1
11015,0.75,80,3.9116,ASTM A106-B,Carbon steel H-Sour,CS,150,1
11015,1,80,4.5466,ASTM A106-B,Carbon steel H-Sour,CS,150,1
11015,1.5,80,5.08,ASTM A106-B,Carbon steel H-Sour,CS,150,1
11015,2,40,3.9116,ASTM A106-B,Carbon steel H-Sour,CS,150,1
11015,3,40,5.4864,ASTM A106-B,Carbon steel H-Sour,CS,150,1
11015,4,40,6.0198,ASTM A106-B,Carbon steel H-Sour,CS,150,1
11015,6,40,7.112,ASTM A106-B,Carbon steel H-Sour,CS,150,1
11015,8,20,6.35,ASTM A106-B,Carbon steel H-Sour,CS,150,1
11015,10,20,6.35,ASTM A106-B,Carbon steel H-Sour,CS,150,1
11015,12,20,6.35,ASTM A106-B,Carbon steel H-Sour,CS,150,1
11015,14,20,7.9248,ASTM A106-B,Carbon steel H-Sour,CS,150,1
11015,16,20,7.9248,ASTM A106-B,Carbon steel H-Sour,CS,150,1
11015,18,20,7.9248,ASTM A106-B,Carbon steel H-Sour,CS,150,1
11015,20,20,9.525,ASTM A106-B,Carbon steel H-Sour,CS,150,1
11015,24,20,9.525,ASTM A106-B,Carbon steel H-Sour,CS,150,1
11015,30,10,7.9248,ASTM A672-C65 cl22,Carbon steel H-Sour,CS,150,1
11015,36,10,7.9248,ASTM A672-C65 cl22,Carbon steel H-Sour,CS,150,1
11015,42,STD,9.525,ASTM A672-C65 cl22,Carbon steel H-Sour,CS,150,1
11015,48,STD,9.525,ASTM A672-C65 cl22,Carbon steel H-Sour,CS,150,1
11015-KS,0.5,80,3.7338,ASTM A333-6,Carbon steel F-Gr H-Sour,CS,150,1
11015-KS,0.75,80,3.9116,ASTM A333-6,Carbon steel F-Gr H-Sour,CS,150,1
11015-KS,1,80,4.5466,ASTM A333-6,Carbon steel F-Gr H-Sour,CS,150,1
11015-KS,1.5,80,5.08,ASTM A333-6,Carbon steel F-Gr H-Sour,CS,150,1
11015-KS,2,40,3.9116,ASTM A333-6,Carbon steel F-Gr H-Sour,CS,150,1
11015-KS,3,40,5.4864,ASTM A333-6,Carbon steel F-Gr H-Sour,CS,150,1
11015-KS,4,40,6.0198,ASTM A333-6,Carbon steel F-Gr H-Sour,CS,150,1
11015-KS,6,40,7.112,ASTM A333-6,Carbon steel F-Gr H-Sour,CS,150,1
11015-KS,8,20,6.35,ASTM A333-6,Carbon steel F-Gr H-Sour,CS,150,1
11015-KS,10,20,6.35,ASTM A333-6,Carbon steel F-Gr H-Sour,CS,150,1
11015-KS,12,20,6.35,ASTM A333-6,Carbon steel F-Gr H-Sour,CS,150,1
11015-KS,14,20,7.9248,ASTM A333-6,Carbon steel F-Gr H-Sour,CS,150,1
11015-KS,16,20,7.9248,ASTM A333-6,Carbon steel F-Gr H-Sour,CS,150,1
11015-KS,18,20,7.9248,ASTM A333-6,Carbon steel F-Gr H-Sour,CS,150,1
11015-KS,20,20,9.525,ASTM A333-6,Carbon steel F-Gr H-Sour,CS,150,1
11015-KS,24,20,9.525,ASTM A333-6,Carbon steel F-Gr H-Sour,CS,150,1
11015-KS,30,10,7.9248,ASTM A671-CC65 cl 22,Carbon steel F-Gr H-Sour,CS,150,1
11015-KS,36,10,7.9248,ASTM A671-CC65 cl 22,Carbon steel F-Gr H-Sour,CS,150,1
11015-KS,42,STD,9.525,ASTM A671-CC65 cl 22,Carbon steel F-Gr H-Sour,CS,150,1
11015-KS,48,STD,9.525,ASTM A671-CC65 cl 22,Carbon steel F-Gr H-Sour,CS,150,1
11026,0.5,160,4.7752,ASTM A106-B,Carbon steel H-Sour PWHT,CS,150,3
11026,0.75,160,5.5626,ASTM A106-B,Carbon steel H-Sour PWHT,CS,150,3
11026,1,160,6.35,ASTM A106-B,Carbon steel H-Sour PWHT,CS,150,3
11026,1.5,160,7.1374,ASTM A106-B,Carbon steel H-Sour PWHT,CS,150,3
11026,2,80,5.5372,ASTM A106-B,Carbon steel H-Sour PWHT,CS,150,3
11026,3,80,7.62,ASTM A106-B,Carbon steel H-Sour PWHT,CS,150,3
11026,4,40,6.0198,ASTM A106-B,Carbon steel H-Sour PWHT,CS,150,3
11026,6,40,7.112,ASTM A106-B,Carbon steel H-Sour PWHT,CS,150,3
11026,8,30,7.0358,ASTM A106-B,Carbon steel H-Sour PWHT,CS,150,3
11026,10,30,7.7978,ASTM A106-B,Carbon steel H-Sour PWHT,CS,150,3
11026,12,30,8.382,ASTM A106-B,Carbon steel H-Sour PWHT,CS,150,3
11026,14,20,7.9248,ASTM A106-B,Carbon steel H-Sour PWHT,CS,150,3
11026,16,20,7.9248,ASTM A106-B,Carbon steel H-Sour PWHT,CS,150,3
11026,18,20,7.9248,ASTM A106-B,Carbon steel H-Sour PWHT,CS,150,3
11026,20,20,9.525,ASTM A106-B,Carbon steel H-Sour PWHT,CS,150,3
11026,24,20,9.525,ASTM A106-B,Carbon steel H-Sour PWHT,CS,150,3
11026-KS,0.5,160,4.7752,ASTM A333-6 ENVIRONM. CRACKING,Carbon steel F-Gr H-Sour PWHT,CS,150,3
11026-KS,0.75,160,5.5626,ASTM A333-6 ENVIRONM. CRACKING,Carbon steel F-Gr H-Sour PWHT,CS,150,3
11026-KS,1,160,6.35,ASTM A333-6 ENVIRONM. CRACKING,Carbon steel F-Gr H-Sour PWHT,CS,150,3
11026-KS,1.5,160,7.1374,ASTM A333-6 ENVIRONM. CRACKING,Carbon steel F-Gr H-Sour PWHT,CS,150,3
11026-KS,2,80,5.5372,ASTM A333-6 ENVIRONM. CRACKING,Carbon steel F-Gr H-Sour PWHT,CS,150,3
11026-KS,3,80,7.62,ASTM A333-6 ENVIRONM. CRACKING,Carbon steel F-Gr H-Sour PWHT,CS,150,3
11026-KS,4,40,6.0198,ASTM A333-6 ENVIRONM. CRACKING,Carbon steel F-Gr H-Sour PWHT,CS,150,3
11026-KS,6,40,7.112,ASTM A333-6 ENVIRONM. CRACKING,Carbon steel F-Gr H-Sour PWHT,CS,150,3
11026-KS,8,30,7.0358,ASTM A333-6 ENVIRONM. CRACKING,Carbon steel F-Gr H-Sour PWHT,CS,150,3
11026-KS,10,30,7.7978,ASTM A333-6 ENVIRONM. CRACKING,Carbon steel F-Gr H-Sour PWHT,CS,150,3
11026-KS,12,30,8.382,ASTM A333-6 ENVIRONM. CRACKING,Carbon steel F-Gr H-Sour PWHT,CS,150,3
11026-KS,14,20,7.9248,ASTM A333-6 ENVIRONM. CRACKING,Carbon steel F-Gr H-Sour PWHT,CS,150,3
11026-KS,16,20,7.9248,ASTM A333-6 ENVIRONM. CRACKING,Carbon steel F-Gr H-Sour PWHT,CS,150,3
11026-KS,18,20,7.9248,ASTM A333-6 ENVIRONM. CRACKING,Carbon steel F-Gr H-Sour PWHT,CS,150,3
11026-KS,20,20,9.525,ASTM A333-6 ENVIRONM. CRACKING,Carbon steel F-Gr H-Sour PWHT,CS,150,3
11026-KS,24,20,9.525,ASTM A333-6 ENVIRONM. CRACKING,Carbon steel F-Gr H-Sour PWHT,CS,150,3
11031,0.5,160,4.7752,ASTM A106-B,Carbon steel,CS,150,3
11031,0.75,160,5.5626,ASTM A106-B,Carbon steel,CS,150,3
11031,1,160,6.35,ASTM A106-B,Carbon steel,CS,150,3
11031,1.5,160,7.1374,ASTM A106-B,Carbon steel,CS,150,3
11031,2,80,5.5372,ASTM A106-B,Carbon steel,CS,150,3
11031,3,80,7.62,ASTM A106-B,Carbon steel,CS,150,3
11031,4,40,6.0198,ASTM A106-B,Carbon steel,CS,150,3
11031,6,40,7.112,ASTM A106-B,Carbon steel,CS,150,3
11031,8,30,7.0358,ASTM A106-B,Carbon steel,CS,150,3
11031,10,30,7.7978,ASTM A106-B,Carbon steel,CS,150,3
11031,12,30,8.382,ASTM A106-B,Carbon steel,CS,150,3
11031,14,20,7.9248,ASTM A106-B,Carbon steel,CS,150,3
11031,16,20,7.9248,ASTM A106-B,Carbon steel,CS,150,3
11031,18,20,7.9248,ASTM A106-B,Carbon steel,CS,150,3
11031,20,20,9.525,ASTM A106-B,Carbon steel,CS,150,3
11031,24,20,9.525,ASTM A106-B,Carbon steel,CS,150,3
11031,16,20,7.9248,ASTM A672-C65 cl22,Carbon steel,CS,150,3
11031,18,20,7.9248,ASTM A672-C65 cl22,Carbon steel,CS,150,3
11031,20,20,9.525,ASTM A672-C65 cl22,Carbon steel,CS,150,3
11031,24,20,9.525,ASTM A672-C65 cl22,Carbon steel,CS,150,3
11031,30,STD,9.525,ASTM A672-C65 cl22,Carbon steel,CS,150,3
11031,36,STD,9.525,ASTM A672-C65 cl22,Carbon steel,CS,150,3
11031,42,11.1,11.1,ASTM A672-C65 cl22,Carbon steel,CS,150,3
11031,48,XS,12.7,ASTM A672-C65 cl22,Carbon steel,CS,150,3
11031-KS,0.5,160,4.7752,ASTM A333-6,Carbon steel F-Gr,CS,150,3
11031-KS,0.75,160,5.5626,ASTM A333-6,Carbon steel F-Gr,CS,150,3
11031-KS,1,160,6.35,ASTM A333-6,Carbon steel F-Gr,CS,150,3
11031-KS,1.5,160,7.1374,ASTM A333-6,Carbon steel F-Gr,CS,150,3
11031-KS,2,80,5.5372,ASTM A333-6,Carbon steel F-Gr,CS,150,3
11031-KS,3,80,7.62,ASTM A333-6,Carbon steel F-Gr,CS,150,3
11031-KS,4,40,6.0198,ASTM A333-6,Carbon steel F-Gr,CS,150,3
11031-KS,6,40,7.112,ASTM A333-6,Carbon steel F-Gr,CS,150,3
11031-KS,8,30,7.0358,ASTM A333-6,Carbon steel F-Gr,CS,150,3
11031-KS,10,30,7.7978,ASTM A333-6,Carbon steel F-Gr,CS,150,3
11031-KS,12,30,8.382,ASTM A333-6,Carbon steel F-Gr,CS,150,3
11031-KS,14,20,7.9248,ASTM A333-6,Carbon steel F-Gr,CS,150,3
11031-KS,16,20,7.9248,ASTM A333-6,Carbon steel F-Gr,CS,150,3
11031-KS,18,20,7.9248,ASTM A333-6,Carbon steel F-Gr,CS,150,3
11031-KS,20,20,9.525,ASTM A333-6,Carbon steel F-Gr,CS,150,3
11031-KS,24,20,9.525,ASTM A333-6,Carbon steel F-Gr,CS,150,3
11031-KS,16,20,7.9248,ASTM A671-CC65 cl 22,Carbon steel F-Gr,CS,150,3
11031-KS,18,20,7.9248,ASTM A671-CC65 cl 22,Carbon steel F-Gr,CS,150,3
11031-KS,20,20,9.525,ASTM A671-CC65 cl 22,Carbon steel F-Gr,CS,150,3
11031-KS,24,20,9.525,ASTM A671-CC65 cl 22,Carbon steel F-Gr,CS,150,3
11031-KS,30,STD,9.525,ASTM A671-CC65 cl 22,Carbon steel F-Gr,CS,150,3
11031-KS,36,STD,9.525,ASTM A671-CC65 cl 22,Carbon steel F-Gr,CS,150,3
11031-KS,42,11.1,11.1,ASTM A671-CC65 cl 22,Carbon steel F-Gr,CS,150,3
11031-KS,48,XS,12.7,ASTM A671-CC65 cl 22,Carbon steel F-Gr,CS,150,3
11032-KS,0.5,160,4.7752,ASTM A333-6,Carbon steel F-Gr,CS,150,3
11032-KS,0.75,160,5.5626,ASTM A333-6,Carbon steel F-Gr,CS,150,3
11032-KS,1,160,6.35,ASTM A333-6,Carbon steel F-Gr,CS,150,3
11032-KS,1.5,160,7.1374,ASTM A333-6,Carbon steel F-Gr,CS,150,3
11032-KS,2,80,5.5372,ASTM A333-6,Carbon steel F-Gr,CS,150,3
11032-KS,3,80,7.62,ASTM A333-6,Carbon steel F-Gr,CS,150,3
11032-KS,4,40,6.0198,ASTM A333-6,Carbon steel F-Gr,CS,150,3
11032-KS,6,40,7.112,ASTM A333-6,Carbon steel F-Gr,CS,150,3
11032-KS,8,30,7.0358,ASTM A333-6,Carbon steel F-Gr,CS,150,3
11032-KS,10,30,7.7978,ASTM A333-6,Carbon steel F-Gr,CS,150,3
11032-KS,12,30,8.382,ASTM A333-6,Carbon steel F-Gr,CS,150,3
11032-KS,14,20,7.9248,ASTM A333-6,Carbon steel F-Gr,CS,150,3
11032-KS,16,20,7.9248,ASTM A333-6,Carbon steel F-Gr,CS,150,3
11032-KS,18,20,7.9248,ASTM A333-6,Carbon steel F-Gr,CS,150,3
11032-KS,20,20,9.525,ASTM A333-6,Carbon steel F-Gr,CS,150,3
11032-KS,24,20,9.525,ASTM A333-6,Carbon steel F-Gr,CS,150,3
11032-KS,16,20,7.9248,ASTM A671-CC65 cl 22,Carbon steel F-Gr,CS,150,3
11032-KS,18,20,7.9248,ASTM A671-CC65 cl 22,Carbon steel F-Gr,CS,150,3
11032-KS,20,20,9.525,ASTM A671-CC65 cl 22,Carbon steel F-Gr,CS,150,3
11032-KS,24,20,9.525,ASTM A671-CC65 cl 22,Carbon steel F-Gr,CS,150,3
11032-KS,30,STD,9.525,ASTM A671-CC65 cl 22,Carbon steel F-Gr,CS,150,3
11032-KS,36,STD,9.525,ASTM A671-CC65 cl 22,Carbon steel F-Gr,CS,150,3
11032-KS,42,11.1,11.1,ASTM A671-CC65 cl 22,Carbon steel F-Gr,CS,150,3
11032-KS,48,XS,12.7,ASTM A671-CC65 cl 22,Carbon steel F-Gr,CS,150,3
11035,0.5,80,3.7338,ASTM A106-B,Carbon steel H-Sour,CS,150,1
11035,0.75,80,3.9116,ASTM A106-B,Carbon steel H-Sour,CS,150,1
11035,1,80,4.5466,ASTM A106-B,Carbon steel H-Sour,CS,150,1
11035,1.5,80,5.08,ASTM A106-B,Carbon steel H-Sour,CS,150,1
11035,2,40,3.9116,ASTM A106-B,Carbon steel H-Sour,CS,150,1
11035,3,40,5.4864,ASTM A106-B,Carbon steel H-Sour,CS,150,1
11035,4,40,6.0198,ASTM A106-B,Carbon steel H-Sour,CS,150,1
11035,6,40,7.112,ASTM A106-B,Carbon steel H-Sour,CS,150,1
11035,8,20,6.35,ASTM A106-B,Carbon steel H-Sour,CS,150,1
11035,10,20,6.35,ASTM A106-B,Carbon steel H-Sour,CS,150,1
11035,12,20,6.35,ASTM A106-B,Carbon steel H-Sour,CS,150,1
11035,14,20,7.9248,ASTM A106-B,Carbon steel H-Sour,CS,150,1
11035,16,20,7.9248,ASTM A106-B,Carbon steel H-Sour,CS,150,1
11035,18,20,7.9248,ASTM A106-B,Carbon steel H-Sour,CS,150,1
11035,20,20,9.525,ASTM A106-B,Carbon steel H-Sour,CS,150,1
11035,24,20,9.525,ASTM A106-B,Carbon steel H-Sour,CS,150,1
11035,30,11.1,11.1,ASTM A672-C65 cl22,Carbon steel H-Sour,CS,150,1
11035-KS,0.5,80,3.7338,ASTM A333-6,Carbon steel F-Gr H-Sour,CS,150,1
11035-KS,0.75,80,3.9116,ASTM A333-6,Carbon steel F-Gr H-Sour,CS,150,1
11035-KS,1,80,4.5466,ASTM A333-6,Carbon steel F-Gr H-Sour,CS,150,1
11035-KS,1.5,80,5.08,ASTM A333-6,Carbon steel F-Gr H-Sour,CS,150,1
11035-KS,2,40,3.9116,ASTM A333-6,Carbon steel F-Gr H-Sour,CS,150,1
11035-KS,3,40,5.4864,ASTM A333-6,Carbon steel F-Gr H-Sour,CS,150,1
11035-KS,4,40,6.0198,ASTM A333-6,Carbon steel F-Gr H-Sour,CS,150,1
11035-KS,6,40,7.112,ASTM A333-6,Carbon steel F-Gr H-Sour,CS,150,1
11035-KS,8,20,6.35,ASTM A333-6,Carbon steel F-Gr H-Sour,CS,150,1
11035-KS,10,20,6.35,ASTM A333-6,Carbon steel F-Gr H-Sour,CS,150,1
11035-KS,12,20,6.35,ASTM A333-6,Carbon steel F-Gr H-Sour,CS,150,1
11035-KS,14,20,7.9248,ASTM A333-6,Carbon steel F-Gr H-Sour,CS,150,1
11035-KS,16,20,7.9248,ASTM A333-6,Carbon steel F-Gr H-Sour,CS,150,1
11035-KS,18,20,7.9248,ASTM A333-6,Carbon steel F-Gr H-Sour,CS,150,1
11035-KS,20,20,9.525,ASTM A333-6,Carbon steel F-Gr H-Sour,CS,150,1
11035-KS,24,20,9.525,ASTM A333-6,Carbon steel F-Gr H-Sour,CS,150,1
11036,0.5,160,4.7752,ASTM A106-B,Carbon steel H-Sour,CS,150,3
11036,0.75,160,5.5626,ASTM A106-B,Carbon steel H-Sour,CS,150,3
11036,1,160,6.35,ASTM A106-B,Carbon steel H-Sour,CS,150,3
11036,1.5,160,7.1374,ASTM A106-B,Carbon steel H-Sour,CS,150,3
11036,2,80,5.5372,ASTM A106-B,Carbon steel H-Sour,CS,150,3
11036,3,80,7.62,ASTM A106-B,Carbon steel H-Sour,CS,150,3
11036,4,40,6.0198,ASTM A106-B,Carbon steel H-Sour,CS,150,3
11036,6,40,7.112,ASTM A106-B,Carbon steel H-Sour,CS,150,3
